Metric,node2vec_acc
cora_ab2ef335-7142-4625-afcf-8e56efcca597,0.7984790874524715
cora_734fd427-43fa-4944-b8ba-a6a42e2d4d35,0.7965779467680608
cora_b52ee855-8cc2-4a0f-886e-3466b277a143,0.7946768060836502
cora_3f7a27a3-5dbb-4ac6-a9e5-d74124cc06f6,0.7889733840304183
cora_2bcbbe11-534a-4dc8-9966-904b4c2a598f,0.7965779467680608
cora_0193fc48-5951-4837-b213-394f65f17ed3,0.7908745247148289
cora_926dc950-b493-4249-a46f-082a181302ad,0.8060836501901141
cora_320e18a2-de63-4d10-af4b-4789ab8f200a,0.7965779467680608
cora_d73f0c51-2354-4ebb-9290-29f0c0d41f76,0.7889733840304183
cora_a831c774-69f9-423a-9988-e8df8e8d1496,0.8155893536121673
cora_e369cfc5-1dc2-4a1c-aba6-300be999c39c,0.7984790874524715
cora_1dd5ea07-32a6-4e65-8828-0c5037ab9d1e,0.785171102661597
cora_3a04ea61-014f-462d-b109-bc4ecd178d61,0.8003802281368821
cora_2c0b5c8a-be09-4d7b-870f-ff69a2b989ce,0.7718631178707225
cora_e93ca128-6a6f-44dc-aa02-c3c3fa7d477d,0.8155893536121673
cora_7e2ae31b-a0fa-416c-94d6-1b58d423aaaf,0.7984790874524715
cora_8fd4925b-53e1-4cfb-b278-6ea8bba25e6b,0.7870722433460076
cora_78854507-2b4d-461d-8894-96ae2bcb78a0,0.8060836501901141
cora_c1451cf2-49b7-4185-9ae5-802f5d541475,0.8022813688212928
cora_74f1b743-2729-49a3-bc65-86d8318cd178,0.8041825095057035
cora_6cbac9d3-fb8f-450a-91ec-e8d7d6633232,0.7984790874524715
cora_99fbec0c-3e57-48b7-8298-9d4f63a72b30,0.7984790874524715
cora_218b1016-5d86-4ede-8408-600ce0b93bf3,0.7889733840304183
cora_6ee18a1f-d9a5-485c-9488-038cb3d7d699,0.8060836501901141
cora_ee2de8da-6de2-4f92-b3ce-d0f11b292f96,0.7870722433460076
cora_390e7e18-a5fc-43ff-8793-e14bd8e0483d,0.811787072243346
cora_b2f6ce1a-0551-4fcd-96e3-5da26edb13a6,0.8022813688212928
cora_dd1c6fdf-9bd0-49f4-94d0-fbfc49e1f9a2,0.8022813688212928
cora_18c6e226-b923-42a6-b65a-ff87e144bf5e,0.8003802281368821
cora_5cec1c55-a5c3-40da-a7fd-3ac5f2b2cbce,0.7965779467680608
cora_75d4c017-9858-48f4-be68-944cc791817c,0.7946768060836502
cora_d4e53188-f3d2-430d-8b30-74fb0355891b,0.811787072243346
cora_ab1edc77-a5d2-418e-9bc2-8efda0068984,0.8155893536121673
cora_f3de141b-45d8-49e7-9117-ac9f793afd4f,0.8174904942965779
cora_35d4e15b-cde6-422d-9695-2d480eb8f3f5,0.7984790874524715
cora_c7c538fc-6cf8-45d8-85db-00d3b5dc6ec7,0.7984790874524715
cora_846304fd-885c-4306-8e55-546e2fdb5422,0.7927756653992395
cora_d512e9ec-3d8c-4da5-9e12-56ccf7df04be,0.8022813688212928
cora_614e9201-5fa1-431c-a03b-67944d256647,0.7965779467680608
cora_42510755-f760-43a8-8282-87255e54ecf0,0.8079847908745247
cora_bd1909fe-bd93-4cb8-b388-ee6b9f3068d6,0.7965779467680608
cora_293f3dbf-ba2a-4587-aa1e-4bff64176a21,0.8060836501901141
cora_37d7d551-b864-4a64-9429-70e00cd68c49,0.8022813688212928
cora_923e3016-5824-4e98-b5a2-83857f615f58,0.8041825095057035
cora_fc84adbe-84a8-4ed4-90fe-e7236e051e62,0.7870722433460076
cora_a99a49fa-8a4f-4f49-91ff-75eb2157e8c5,0.8098859315589354
cora_6c049bea-83a0-4043-9419-9a22997cd513,0.7870722433460076
cora_5af92222-9f70-4c42-81ad-84404accd7a4,0.7965779467680608
cora_1c3dc6ae-e370-497b-830e-8b04f2c21a9c,0.8041825095057035
cora_2f5f56ab-c457-40ea-94d3-7120b05b1d0f,0.7908745247148289
cora_046e3347-2be6-4fdd-a051-b202ee93bc89,0.8041825095057035
cora_8ca35c8c-d385-45bb-baf7-4216b77c5380,0.8041825095057035
cora_8c36c687-3819-4049-a09e-d6009edccd8c,0.7965779467680608
cora_e5e7472a-ac31-4842-9144-2ebf144fc9b7,0.7946768060836502
cora_637c9a4f-d5af-4958-ba98-79e9b37d030a,0.7965779467680608
cora_6792533f-3ea6-46b2-982b-f73b6c70bb86,0.8022813688212928
cora_94221402-da53-414a-9b45-9ec06af725f2,0.8022813688212928
cora_566b91bd-4c56-421d-b530-452078921d92,0.7889733840304183
cora_b1b13356-7e2d-4d2a-b11f-0124163c31ea,0.8079847908745247
cora_91fc4ffa-1e18-421d-9d23-158515b3637c,0.811787072243346
cora_9f0f37d4-db04-4f51-8ee7-4221b4f050bd,0.8022813688212928
cora_8bdafd55-c936-4080-b61b-4849695b6cc7,0.7832699619771863
cora_9268152b-bd16-441e-a436-d7933981c652,0.7946768060836502
cora_f7b6c4ad-8f2c-40eb-9ea9-88f0ad9f091b,0.7832699619771863
cora_25af23f6-28c5-4a39-87a9-f5c50c54d7c3,0.8079847908745247
cora_69ce3567-f476-4138-ae61-8c881841592a,0.7965779467680608
cora_8cd6c7ca-b0c9-477a-a969-26f65b77fcc3,0.8003802281368821
cora_6937bd6f-4a35-4cab-85ba-41a82a4f1877,0.811787072243346
cora_fe9c8920-cb7f-43c9-874a-10008eed2d6f,0.8079847908745247
cora_50a4ff9c-5902-429a-b3a0-458fe8e4ee88,0.811787072243346
cora_4b0e4ca9-30b2-4733-9df8-c10e47938275,0.7927756653992395
cora_c93796f9-1b25-4195-9b47-23c5a57164b8,0.8060836501901141
cora_e266e3ea-821f-4bf2-92f9-6e77f84068e7,0.7775665399239544
cora_b51aa919-246a-4c13-b3c2-84d7a7d60687,0.8174904942965779
cora_096a8778-937f-44de-9e25-6b8abbe5bb89,0.7832699619771863
cora_fec16ef5-58d4-41df-b760-d87f19b35590,0.8174904942965779
cora_3f9c0c95-e2f7-4dec-b478-fea0b50c56a1,0.8155893536121673
cora_99094f44-f925-4e0d-8182-91972dccc6e0,0.8174904942965779
cora_bffe7c1e-1298-4283-bc42-f46695863be8,0.7889733840304183
cora_d049461f-fb9a-45d0-8872-50be9bacc805,0.8003802281368821
cora_9b89638a-5e49-4238-90cb-0dc144d7b256,0.811787072243346
cora_7bc1c3a5-2eee-48a7-b5d3-3a6314c2f43c,0.7908745247148289
cora_b52a59b4-f28e-4b90-b75c-399f4dcdcfb8,0.8136882129277566
cora_931b440b-df71-48bf-bb88-aaa41026e224,0.8022813688212928
cora_547323f5-5758-4615-aace-a67cfc6b531d,0.8041825095057035
cora_750610bb-ff90-4286-999a-33d256258323,0.8174904942965779
cora_2f790c96-3111-440e-a282-f7f8993b6987,0.8136882129277566
cora_9d13c580-484a-45cc-a7af-0d9e0d9aa369,0.8193916349809885
cora_008504f1-219d-4592-8dde-c5c9f4c7be23,0.8174904942965779
cora_a6b65817-9fbd-4ea8-afa7-4a40caab71d0,0.8060836501901141
cora_d91f7fc8-4529-4ea5-8de6-2c49dfa3f1a4,0.7927756653992395
cora_a83cc148-dd3e-4a4f-86e2-6eb7d525ffb2,0.8041825095057035
cora_f3f0cc1f-6eff-4b13-9604-d3847bd38e53,0.8022813688212928
cora_f5d8b77f-9b8f-4b99-9a2b-0fe92838097d,0.7908745247148289
cora_0c8c3646-bbda-4081-9e0a-251cc18c9eea,0.7908745247148289
cora_6d500444-40e3-48e0-ac84-e63d2bee6763,0.7965779467680608
cora_668a2216-4839-4393-860a-5e1a2a3aa5a4,0.811787072243346
cora_6b9e1bb8-df1f-4bce-929a-7fe9b15765f7,0.811787072243346
cora_d86cf4c9-31a6-48ce-af69-77b7a2f8133b,0.8003802281368821
cora_7941a354-a743-48d9-aa75-073633eb9f82,0.8098859315589354
cora_7af23747-c83d-4742-b74b-9362c76b7398,0.779467680608365
cora_4385d45b-c333-474e-b117-561c36858752,0.7908745247148289
cora_1a0302d2-7b14-4275-8cf5-641f8658662a,0.7832699619771863
cora_db2b262e-ee6b-4913-8aae-fc2f6da3f4da,0.7927756653992395
cora_c14dd069-e42b-4172-b726-3bbbac1de324,0.7984790874524715
cora_88cf8ca7-09b4-4b9e-8354-d35182c24187,0.7813688212927756
cora_d85a3b7b-5d7d-4150-b30d-94a06cdc0b72,0.8022813688212928
cora_f8ab8282-2104-460e-83ee-45096f579c81,0.7718631178707225
cora_e44093dc-26cb-4d4d-87de-b344d1d6bc9d,0.7718631178707225
cora_d9c6a965-8292-4a37-819a-674beb4d0933,0.7832699619771863
cora_d993dba6-b411-4e2d-83b1-454e463ded56,0.7756653992395437
cora_2faef7e6-3a38-480e-b901-51a3269e105d,0.7680608365019012
cora_0fe76873-e693-4c8e-8d02-e5a1f22c5cb9,0.7908745247148289
cora_e5c1e53a-5119-4e96-8899-d86928fe4199,0.7718631178707225
cora_1991d78f-bd58-4cd2-9b67-ff013ba1b7f9,0.7756653992395437
cora_345e8e73-b0f2-40b3-8586-6e4a6d2dfc09,0.7965779467680608
cora_d6a19b4a-c407-4540-98d8-4bbe9be0d684,0.779467680608365
cora_d9b71682-8c41-4571-8acb-dee25cb38ea8,0.7984790874524715
cora_6cb84fe5-2feb-4278-b7c9-60fed88540b6,0.7832699619771863
cora_b6291cef-f1d3-4061-99f6-7b868968e005,0.8098859315589354
cora_4fc213d0-a85c-4423-9113-ecdacebdd1c4,0.7813688212927756
cora_4275c2d6-6c4e-4bb1-a81b-9b9d1c0593ef,0.7927756653992395
cora_38237d0a-c0bd-42d9-88b2-95895b51cfde,0.7813688212927756
cora_6d10326d-68d7-4898-8165-a02fb3f0dd8a,0.7984790874524715
cora_31ffa10a-6750-40fa-ad59-9018d2beb1d0,0.7927756653992395
cora_f9e44dd8-200b-42a1-9ce8-2bf75139ca80,0.7965779467680608
cora_5dc55db1-e5e3-4f0e-a6b8-d6f9826691de,0.7737642585551331
cora_73a129d9-5161-44fc-98bb-49aeab8a96dd,0.7889733840304183
cora_39ba07d9-01ec-4cf6-92fa-2b4b5b377c2e,0.7775665399239544
cora_3e868144-06ad-4cf2-a03a-73f725c4a9f2,0.785171102661597
cora_f33597fc-b402-40a8-a5ff-d665a1e61c6b,0.779467680608365
cora_6b10e526-c4ff-4d10-ae23-ac69df7f8295,0.785171102661597
cora_27ca10cb-2e2c-4cb5-966b-b71f279e97ae,0.7965779467680608
cora_67e01303-9e33-49c7-9e16-1158ae9d4ae0,0.7870722433460076
cora_c346b414-0e0a-4816-9bab-ce7607b66871,0.785171102661597
cora_80425028-97a2-46fb-b66e-d591535f367a,0.7775665399239544
cora_b18b56f3-5214-4647-a9d9-a05be7b4d157,0.7813688212927756
cora_3afe8f6e-df99-4648-88e2-7b8748165bcf,0.7984790874524715
cora_c1e6e2ac-301f-4b51-8514-af942e5fa09d,0.7870722433460076
cora_2d88a6a0-f630-42d3-b376-1ce654d80158,0.7832699619771863
cora_d44011f5-d75f-4fe9-bd0c-fa4666b7e86a,0.7775665399239544
cora_59c541e2-a695-4b20-b995-b108412a975b,0.8022813688212928
cora_fa921a86-94fa-49f0-ae87-8987e80f1596,0.7946768060836502
cora_24390a10-fd7c-4d55-a807-081058a8cc07,0.7775665399239544
cora_a5ce0a3f-ba4a-4814-8d37-7222403bdd78,0.7870722433460076
cora_294157b7-7f46-477e-aaa0-3761f1da16cd,0.7984790874524715
cora_21b3ecb0-59bf-4fff-9894-7142a0880dca,0.7699619771863118
cora_6767db3c-6a10-4636-a79c-8c964f1a78c6,0.7756653992395437
cora_bedd0833-fa95-4ea5-8724-d0d87c102516,0.7908745247148289
cora_be61cfdb-b185-4023-8051-836f0c3be9aa,0.7756653992395437
cora_f28ea8f7-f0a7-42fe-a0d3-ae1b2655dd4f,0.7813688212927756
cora_6765605a-212a-4d6f-89cf-fe9004611e8f,0.7775665399239544
cora_a92df0a4-1622-491b-9d96-95e28cfecc47,0.7813688212927756
cora_202c12c3-e46a-48b0-bb20-4f37fa866b6c,0.779467680608365
cora_2cc1dee0-a980-49b7-b007-f12f860215ea,0.7965779467680608
cora_bf8912ca-d768-4129-8f1f-d56b7b206849,0.7889733840304183
cora_67f0957a-3eea-4c90-b9ab-3b787474fa7d,0.8022813688212928
cora_8bfd5a7f-7612-415f-bcec-315a89fb6313,0.7889733840304183
cora_9c851883-f628-4b2e-8665-b46cabcdea26,0.7908745247148289
cora_4bed6923-7a97-4733-90cd-0386123eb48c,0.7870722433460076
cora_cf516546-c086-4a2e-a78b-6aa551b6399a,0.7889733840304183
cora_e644fa24-06fd-441e-ba23-fa4d17151dfc,0.7908745247148289
cora_4b6edb6c-ab59-4080-99f6-5b80cb48cc17,0.8041825095057035
cora_2b483b2f-c194-43d5-bfee-178e2bec2f40,0.7775665399239544
cora_2420f25f-7c42-4862-bcfd-19d2b5269cd9,0.7946768060836502
cora_2d47f5b9-252c-46b1-8858-7cf9efd990a0,0.8003802281368821
cora_2027d66f-c0a2-4190-b3a7-b7213a2327b7,0.785171102661597
cora_ce9aa08a-eb54-44bf-94fd-a2821e42a0ee,0.7946768060836502
cora_34bdba95-78c1-44bd-9528-ba722ff73f6b,0.7946768060836502
cora_c1858eda-161d-48e6-ba4e-f5743f969974,0.8041825095057035
cora_7df0d38a-7dfa-49f0-ac31-e04172b596eb,0.7832699619771863
cora_74fc0560-0a49-4913-b955-995eef220ef2,0.8193916349809885
cora_23838676-896f-43a5-a936-6c7ad8fcf5d9,0.8041825095057035
cora_44abb037-974a-4e4c-a0a5-9244a0346748,0.8041825095057035
cora_eb8aac4b-9117-42db-84a7-a26388bf9212,0.8098859315589354
cora_827a4d01-6db8-4ec0-9c86-1b524a0538b1,0.8079847908745247
cora_597b1104-c32a-4948-8542-26f2984acb3f,0.7927756653992395
cora_fe98731f-9665-45c6-aea8-1895595f1dc4,0.811787072243346
cora_c4cf60f7-a56d-4dfc-87ef-77aa87bd5090,0.8060836501901141
cora_f2addc36-0894-4035-b3b3-6ea297dd7a55,0.8003802281368821
cora_bd315d46-55df-4339-8b76-7b11b39866e1,0.7965779467680608
cora_58f6f71a-d973-440b-a4f6-94f7ed29ce7f,0.7946768060836502
cora_a3b2da0a-e501-45e3-9127-3559300c6e2e,0.7984790874524715
cora_f6fa3ba5-1070-4230-8152-e99952b6f917,0.8079847908745247
cora_9f8c79a7-1e72-4a55-aef9-0c212bb8ed53,0.7927756653992395
cora_3262ea0e-8271-4054-a7b6-238d48559f87,0.7889733840304183
cora_e75e547b-4808-423d-a820-ff2557690158,0.8060836501901141
cora_e4462020-44ce-4922-811c-8ff5054bb091,0.7927756653992395
cora_91c1df84-adfb-4f04-9a79-fcb6bf3b736e,0.7908745247148289
cora_f8b6ac6b-4b21-4500-8533-83732f524b19,0.8098859315589354
cora_d538ae92-5128-41ea-b53a-e6cf7d801bb2,0.8022813688212928
cora_161e6d37-6343-4ce1-a5db-38ba1112fdc4,0.7927756653992395
cora_a83d058e-b40d-4e40-aff1-2103e9c41cf3,0.7927756653992395
cora_1abe8281-bff4-4f66-953c-d7a7e2972321,0.8098859315589354
cora_3pr5azg9,0.8307984790874525
cora_086aec86-bcec-4f4d-b2c9-b18dae486e3d,0.7965779467680608
cora_aayq4hes,0.8193916349809885
cora_96f67f9e-9549-4fe7-b3ab-cfde4c07a897,0.7984790874524715
cora_nfm4l54b,0.8060836501901141
cora_2tzc5oge,0.8098859315589354
cora_e683cddf-cf8c-4f6c-ab66-bae37ae2ca88,0.8041825095057035
cora_wr0arl35,0.8384030418250951
cora_7bc177ee-ffe0-4868-91d9-61bc2eb7c17b,0.7946768060836502
cora_mlq5rk2o,0.8174904942965779
cora_f5er7re6,0.8269961977186312
cora_f4a445ab-ff86-4050-a15d-0f5b3b14d79e,0.7870722433460076
cora_rxh08akj,0.8346007604562737
cora_8dd1bbcc-6def-41a6-a0a8-66701f3a9f34,0.7965779467680608
cora_zw1yemlr,0.7927756653992395
cora_11eb0e87-bf9c-4ff1-9e5d-297ec5e4b75a,0.785171102661597
cora_hcjfc3dn,0.8174904942965779
cora_s4mso5in,0.8384030418250951
cora_56bb7541-6755-4652-bb82-bc0bee694f51,0.7927756653992395
cora_gf3aq2qm,0.8384030418250951
cora_c6c0f3f2-d527-4a18-b844-dada1d423a1f,0.8079847908745247
cora_2sqzts72,0.8060836501901141
cora_b4c5ff38-be51-4b3e-b8ea-0ae77f471181,0.8098859315589354
cora_cpm7cy62,0.811787072243346
cora_866558a8-9537-4459-828c-e74fa80b4829,0.7927756653992395
cora_wujyorhs,0.8003802281368821
cora_46p4ddkd,0.8212927756653993
cora_fd1641aa-06f0-4d61-b239-8b3fa6773816,0.7965779467680608
cora_7sc37gs1,0.8060836501901141
cora_avdrtrvt,0.8231939163498099
cora_7766c4dc-9346-42cb-9aed-66f988b14b1f,0.7889733840304183
cora_626b9oy9,0.811787072243346
cora_44e06cd8-b309-4b4e-85c8-97a939288bef,0.7946768060836502
cora_hgr4248g,0.8079847908745247
cora_aade76d9-da3e-4163-b634-d74acd7396f0,0.7965779467680608
cora_sk7am1h0,0.8041825095057035
cora_a6dd579e-f177-4a88-947f-48972708f489,0.7908745247148289
cora_mj0w80r2,0.8326996197718631
cora_231378fe-ed68-4580-be63-d708ed83f652,0.7927756653992395
cora_ke4cxszp,0.8022813688212928
cora_a0h41ixb,0.8174904942965779
cora_cc117bbd-aeef-4070-8ac9-45526fb2e2b0,0.7984790874524715
cora_yhopiaqx,0.8079847908745247
cora_f7a956cb-571f-4b85-9638-18cef7090117,0.8003802281368821
