Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,heads,negative_slope,dropout,num_layers,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
pubmed_run87fzlj0s_GAT_Variant,7.38,20.65,36.21,60.6,87.61,97.16,14.82,7.38,20.65,36.21,60.6,87.61,97.16,99.32,99.12,97.46,32,32,4,0.1,0,2,0.015,3,2,64,1,3,0.1,dot,2000,23.51643848419189,23.63317441940308,23553
pubmed_run87fzlj0s_GAT_Variant,7.38,18.66,36.21,60.6,87.61,97.16,14.82,7.38,18.66,36.21,60.6,87.61,97.16,99.32,99.12,97.46,32,32,4,0.1,0,3,0.015,3,2,64,1,3,0.1,inner,2000,31.986517906188965,32.32057428359985,18336
Best,7.38,20.65,36.21,60.6,87.61,97.16,14.82,7.38,20.65,36.21,60.6,87.61,97.16,99.32,99.12,97.46,32,32,4,0.1,0,3,0.015,3,2,64,1,3,0.1,inner,2000,31.986517906188965,32.32057428359985,23553
