Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,heads,negative_slope,dropout,num_layers,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
cora_runrorik3ki_GAT_Variant,89.48,92.8,97.79,98.52,98.15,99.26,91.88,89.48,92.8,97.79,98.52,98.15,99.26,99.66,99.84,97.05,64,32,4,0.1,0.0,3,0.015,3,2,64,1,3,0.1,dot,2000,0.8632581233978271,0.9215428829193116,57697
cora_runlu052ksb_GAT_Variant,89.48,93.54,96.86,97.42,98.15,99.26,91.87,89.48,93.54,96.86,97.42,98.15,99.26,99.66,99.78,97.05,32,8,8,0.1,0.0,2,0.015,3,2,64,1,3,0.1,inner,2000,0.6371126174926758,0.6745054721832275,11840
cora_runrorik3ki_GAT_Variant,89.48,92.8,97.79,98.52,98.15,99.26,91.88,89.48,92.8,97.79,98.52,98.15,99.26,99.66,99.84,97.05,64,32,4,0.1,0.1,1,0.015,3,2,64,1,3,0.1,inner,2000,0.6790750026702881,0.7127969264984131,91904
cora_runwvivt6xd_GAT_Variant,89.48,93.54,96.68,97.05,98.52,99.26,91.91,89.48,93.54,96.68,97.05,98.52,99.26,99.77,99.78,96.59,32,32,8,0.1,0.1,3,0.015,3,2,64,1,3,0.1,inner,2000,1.4687550067901611,1.4896178245544434,48192
cora_runlu052ksb_GAT_Variant,89.48,93.54,96.86,97.42,98.15,99.26,91.87,89.48,93.54,96.86,97.42,98.15,99.26,99.66,99.78,97.05,32,8,8,0.1,0.0,2,0.015,3,2,64,1,3,0.1,dot,2000,0.8957295417785645,0.9606750011444092,18177
cora_runrorik3ki_GAT_Variant,89.48,92.8,97.79,98.52,98.15,99.45,91.88,89.48,92.8,97.79,98.52,98.15,99.45,99.72,99.76,97.05,64,32,4,0.1,0.1,1,0.015,3,2,64,1,3,0.1,dot,2000,0.4230563640594482,0.4989223480224609,100289
cora_runlu052ksb_GAT_Variant,89.48,93.54,96.86,97.42,98.15,99.26,91.87,89.48,93.54,96.86,97.42,98.15,99.26,99.66,99.78,97.05,32,8,8,0.1,0.0,3,0.015,3,2,64,1,3,0.1,inner,2000,0.7874457836151123,0.9549367427825928,11928
cora_runwvivt6xd_GAT_Variant,89.48,93.54,96.68,97.05,98.52,99.26,91.91,89.48,93.54,96.68,97.05,98.52,99.26,99.77,99.78,96.59,32,32,8,0.1,0.1,3,0.015,3,2,64,1,3,0.1,dot,2000,1.0961809158325195,1.1602632999420166,54529
cora_runrorik3ki_GAT_Variant,89.48,92.8,97.79,98.52,98.15,99.45,91.88,89.48,92.8,97.79,98.52,98.15,99.45,99.72,99.76,97.05,64,32,4,0.1,0.1,2,0.015,3,2,64,1,3,0.1,inner,2000,0.5679450035095215,0.5888762474060059,48192
cora_runwvivt6xd_GAT_Variant,89.48,93.54,96.68,97.05,98.52,99.26,91.91,89.48,93.54,96.68,97.05,98.52,99.26,99.77,99.78,96.59,32,8,4,0.1,0.0,1,0.015,3,2,64,1,3,0.1,inner,2000,0.1857500076293945,0.1951150894165039,45952
cora_runrorik3ki_GAT_Variant,89.48,92.8,97.79,98.52,98.15,99.45,91.88,89.48,92.8,97.79,98.52,98.15,99.45,99.72,99.76,97.05,64,32,4,0.1,0.1,2,0.015,3,2,64,1,3,0.1,dot,2000,0.8128256797790527,0.8433554172515869,56577
cora_runlu052ksb_GAT_Variant,89.48,93.54,96.86,97.42,98.15,99.26,91.87,89.48,93.54,96.86,97.42,98.15,99.26,99.66,99.78,97.05,32,8,8,0.1,0.0,3,0.015,3,2,64,1,3,0.1,dot,2000,1.2926568984985352,1.5788805484771729,18265
cora_runwvivt6xd_GAT_Variant,89.48,93.54,96.68,97.05,98.52,99.26,91.91,89.48,93.54,96.68,97.05,98.52,99.26,99.77,99.78,96.59,32,8,4,0.1,0.0,1,0.015,3,2,64,1,3,0.1,dot,2000,0.360654354095459,0.3836755752563476,52289
cora_runlu052ksb_GAT_Variant,89.48,93.54,96.86,97.42,98.15,99.26,91.87,89.48,93.54,96.86,97.42,98.15,99.26,99.66,99.78,97.05,32,8,8,0.1,0.1,1,0.015,3,2,64,1,3,0.1,inner,2000,0.4167544841766357,0.4349610805511474,45952
cora_runrorik3ki_GAT_Variant,89.48,92.8,97.79,98.52,98.15,99.45,91.88,89.48,92.8,97.79,98.52,98.15,99.45,99.72,99.76,97.05,64,32,4,0.1,0.1,3,0.015,3,2,64,1,3,0.1,inner,2000,0.8893532752990723,1.0951108932495115,49312
cora_runwvivt6xd_GAT_Variant,89.48,93.54,96.68,97.05,98.52,99.26,91.91,89.48,93.54,96.68,97.05,98.52,99.26,99.77,99.78,96.59,32,8,4,0.1,0.0,2,0.015,3,2,64,1,3,0.1,inner,2000,0.5010647773742676,0.556938648223877,11840
cora_runlu052ksb_GAT_Variant,89.48,93.54,96.86,97.42,98.15,99.26,91.87,89.48,93.54,96.86,97.42,98.15,99.26,99.66,99.78,97.05,32,8,8,0.1,0.1,1,0.015,3,2,64,1,3,0.1,dot,2000,0.5321006774902344,0.5464119911193848,52289
cora_runwvivt6xd_GAT_Variant,89.48,93.54,96.68,97.05,98.52,99.26,91.91,89.48,93.54,96.68,97.05,98.52,99.26,99.77,99.78,96.59,32,8,4,0.1,0.0,2,0.015,3,2,64,1,3,0.1,dot,2000,1.130763292312622,1.268693447113037,18177
cora_runrorik3ki_GAT_Variant,89.48,92.8,97.79,98.52,98.15,99.45,91.88,89.48,92.8,97.79,98.52,98.15,99.45,99.72,99.76,97.05,64,32,4,0.1,0.1,3,0.015,3,2,64,1,3,0.1,dot,2000,1.2800016403198242,1.312178373336792,57697
cora_runlu052ksb_GAT_Variant,89.48,93.54,96.86,97.42,98.15,99.26,91.87,89.48,93.54,96.86,97.42,98.15,99.26,99.66,99.78,97.05,32,8,8,0.1,0.1,2,0.015,3,2,64,1,3,0.1,inner,2000,0.6476969718933105,0.6699283123016357,11840
cora_runrorik3ki_GAT_Variant,89.48,92.8,97.79,98.52,98.15,99.45,91.88,89.48,92.8,97.79,98.52,98.15,99.45,99.72,99.76,97.05,64,32,8,0.1,0.0,1,0.015,3,2,64,1,3,0.1,inner,2000,0.2636940479278564,0.2927496433258056,91904
cora_runwvivt6xd_GAT_Variant,89.48,93.54,96.68,97.05,98.52,99.26,91.91,89.48,93.54,96.68,97.05,98.52,99.26,99.77,99.78,96.59,32,8,4,0.1,0.0,3,0.015,3,2,64,1,3,0.1,inner,2000,1.188523530960083,1.3327322006225586,11928
cora_runlu052ksb_GAT_Variant,89.48,93.54,96.86,97.42,98.15,99.26,91.87,89.48,93.54,96.86,97.42,98.15,99.26,99.66,99.78,97.05,32,8,8,0.1,0.1,2,0.015,3,2,64,1,3,0.1,dot,2000,1.07535982131958,1.1331188678741455,18177
cora_runrorik3ki_GAT_Variant,89.48,92.8,97.79,98.52,98.15,99.45,91.88,89.48,92.8,97.79,98.52,98.15,99.45,99.72,99.76,97.05,64,32,8,0.1,0.0,1,0.015,3,2,64,1,3,0.1,dot,2000,0.7192027568817139,0.770482063293457,100289
cora_runwvivt6xd_GAT_Variant,89.48,93.54,96.68,97.05,98.52,99.26,91.91,89.48,93.54,96.68,97.05,98.52,99.26,99.77,99.78,96.59,32,8,4,0.1,0.0,3,0.015,3,2,64,1,3,0.1,dot,2000,1.545532464981079,1.609262228012085,18265
cora_runlu052ksb_GAT_Variant,89.48,93.54,96.86,97.42,98.15,99.26,91.87,89.48,93.54,96.86,97.42,98.15,99.26,99.66,99.78,97.05,32,8,8,0.1,0.1,3,0.015,3,2,64,1,3,0.1,inner,2000,1.1893296241760254,1.2682454586029053,11928
cora_runrorik3ki_GAT_Variant,89.48,92.8,97.79,98.52,98.15,99.45,91.88,89.48,92.8,97.79,98.52,98.15,99.45,99.72,99.76,97.05,64,32,8,0.1,0.0,2,0.015,3,2,64,1,3,0.1,inner,2000,0.8046293258666992,0.8253142833709717,48192
cora_runwvivt6xd_GAT_Variant,89.48,93.54,96.68,97.05,98.52,99.26,91.91,89.48,93.54,96.68,97.05,98.52,99.26,99.77,99.78,96.59,32,8,4,0.1,0.1,1,0.015,3,2,64,1,3,0.1,inner,2000,1.0280613899230957,1.1070265769958496,45952
cora_runrorik3ki_GAT_Variant,89.48,92.8,97.79,98.52,98.15,99.45,91.88,89.48,92.8,97.79,98.52,98.15,99.45,99.72,99.76,97.05,64,32,8,0.1,0.0,2,0.015,3,2,64,1,3,0.1,dot,2000,1.189434289932251,1.2385563850402832,56577
cora_runlu052ksb_GAT_Variant,89.48,93.54,96.86,97.42,98.15,99.26,91.87,89.48,93.54,96.86,97.42,98.15,99.26,99.66,99.78,97.05,32,8,8,0.1,0.1,3,0.015,3,2,64,1,3,0.1,dot,2000,1.6096007823944092,1.7001192569732666,18265
cora_runwvivt6xd_GAT_Variant,89.48,93.54,96.86,97.05,98.34,99.26,91.91,89.48,93.54,96.86,97.05,98.34,99.26,99.77,99.78,96.59,32,8,4,0.1,0.1,1,0.015,3,2,64,1,3,0.1,dot,2000,0.6018264293670654,0.7151205539703369,52289
cora_runlu052ksb_GAT_Variant,89.48,93.54,96.86,97.42,98.15,99.26,91.87,89.48,93.54,96.86,97.42,98.15,99.26,99.66,99.78,97.05,64,32,4,0.1,0.0,1,0.015,3,2,64,1,3,0.1,inner,2000,0.5439069271087646,0.5963108539581299,91904
cora_runwvivt6xd_GAT_Variant,89.48,93.54,96.86,97.05,98.34,99.26,91.91,89.48,93.54,96.86,97.05,98.34,99.26,99.77,99.78,96.59,32,8,4,0.1,0.1,2,0.015,3,2,64,1,3,0.1,inner,2000,0.6050701141357422,0.6614952087402344,11840
cora_runrorik3ki_GAT_Variant,89.48,92.8,97.79,98.52,98.15,99.45,91.88,89.48,92.8,97.79,98.52,98.15,99.45,99.72,99.76,97.05,64,32,8,0.1,0.0,3,0.015,3,2,64,1,3,0.1,inner,2000,1.3400719165802002,1.4059629440307615,49312
cora_runlu052ksb_GAT_Variant,89.48,93.54,97.79,98.52,98.15,99.26,91.87,89.48,93.54,97.79,98.52,98.15,99.26,99.66,99.8,97.05,64,32,4,0.1,0.0,1,0.015,3,2,64,1,3,0.1,dot,2000,0.4721086025238037,0.4986069202423095,100289
cora_runwvivt6xd_GAT_Variant,89.48,93.54,96.86,97.05,98.34,99.26,91.91,89.48,93.54,96.86,97.05,98.34,99.26,99.77,99.78,96.59,32,8,4,0.1,0.1,2,0.015,3,2,64,1,3,0.1,dot,2000,0.7258179187774658,0.8133635520935059,18177
cora_runlu052ksb_GAT_Variant,89.48,93.54,97.79,98.52,98.15,99.26,91.87,89.48,93.54,97.79,98.52,98.15,99.26,99.66,99.8,97.05,64,32,4,0.1,0.0,2,0.015,3,2,64,1,3,0.1,inner,2000,0.6385395526885986,0.6653106212615967,48192
Best,95.57,95.57,97.79,98.52,98.71,99.45,96.35,95.57,95.57,97.79,98.52,98.71,99.45,99.77,99.84,97.23,64,32,8,0.1,0.1,3,0.015,3,2,64,1,3,0.1,inner,2000,1.771395206451416,1.8369016647338867,100289
