Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,num_layers,base_lr,mlp_layer,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
cora_runwjlkow7w_GIN_Variant,92.8,95.02,95.94,97.23,98.52,98.71,94.03,92.8,95.02,95.94,97.23,98.52,98.71,99.35,99.51,97.14,64,64,3,0.0089,1,3,2,64,1,3,0.1,dot,2000,1.1637403964996338,1.2176105976104736,108481
cora_runwjlkow7w_GIN_Variant,92.8,95.02,95.94,97.23,98.52,98.71,94.03,92.8,95.02,95.94,97.23,98.52,98.71,99.35,99.51,97.14,64,64,3,0.0089,2,3,2,64,1,3,0.1,inner,2000,0.520716667175293,0.7034623622894287,112576
cora_runwjlkow7w_GIN_Variant,92.8,95.02,95.94,97.42,98.89,99.26,94.03,92.8,95.02,95.94,97.42,98.89,99.26,99.35,99.51,97.14,64,64,3,0.0089,2,3,2,64,1,3,0.1,dot,2000,0.7927589416503906,0.9313790798187256,120961
cora_runwjlkow7w_GIN_Variant,92.8,95.02,95.94,97.42,98.89,99.26,94.03,92.8,95.02,95.94,97.42,98.89,99.26,99.35,99.51,97.14,64,64,3,0.0089,3,3,2,64,1,3,0.1,inner,2000,0.7720468044281006,0.7904679775238037,125056
cora_runwjlkow7w_GIN_Variant,92.8,95.02,95.94,97.42,98.89,99.26,94.03,92.8,95.02,95.94,97.42,98.89,99.26,99.35,99.51,97.14,64,64,3,0.0089,3,3,2,64,1,3,0.1,dot,2000,0.9141535758972168,1.061995267868042,133441
cora_runwjlkow7w_GIN_Variant,92.8,95.02,95.94,97.42,98.89,99.26,94.03,92.8,95.02,95.94,97.42,98.89,99.26,99.35,99.51,97.14,64,128,1,0.0089,1,3,2,64,1,3,0.1,inner,2000,0.3949196338653564,0.4949452877044678,183552
cora_run5otebyoa_GIN_Variant,67.53,88.93,94.83,96.13,98.52,99.08,78.77,67.53,88.93,94.83,96.13,98.52,99.08,99.38,99.47,95.2,64,64,1,0.0089,1,3,2,64,1,3,0.1,inner,2000,0.534423828125,0.5949900150299072,91776
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.71,98.89,93.66,92.44,94.1,95.94,97.23,98.71,98.89,99.41,99.56,96.59,64,64,1,0.0089,1,3,2,64,1,3,0.1,dot,2000,0.7442939281463623,0.7774779796600342,100161
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.71,98.89,93.66,92.44,94.1,95.94,97.23,98.71,98.89,99.41,99.56,96.59,64,64,1,0.0089,2,3,2,64,1,3,0.1,inner,2000,1.0127649307250977,1.0856244564056396,95936
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.71,98.89,93.66,92.44,94.1,95.94,97.23,98.71,98.89,99.41,99.56,96.59,64,64,1,0.0089,2,3,2,64,1,3,0.1,dot,2000,0.9101102352142334,0.951465368270874,104321
