Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
arxiv_2023_runbdfspztz_SAGE_Variant,32.2,41.89,79.36,85.85,96.6,98.43,44.41,32.2,41.89,79.36,85.85,96.6,98.43,99.34,99.34,96.96,128,128,0.0089,3,2,64,1,3,0.1,dot,2000,25.24677777290344,25.522074937820435,155201
arxiv_2023_runbdfspztz_SAGE_Variant,32.2,41.89,79.36,85.85,96.6,98.43,44.41,32.2,41.89,79.36,85.85,96.6,98.43,99.34,99.34,96.96,128,256,0.0089,3,2,64,1,3,0.1,inner,2000,41.15663456916809,41.60520958900452,350848
Best,32.2,41.89,79.36,85.85,96.6,98.43,44.41,32.2,41.89,79.36,85.85,96.6,98.43,99.34,99.34,96.96,128,256,0.0089,3,2,64,1,3,0.1,inner,2000,41.15663456916809,41.60520958900452,350848
