Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,heads,negative_slope,dropout,num_layers,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
Tune,1.53,15.82,27.3,46.95,83.87,92.15,8.64,1.53,15.82,27.3,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,1,0.015,3,2,32,1,2,0.1,inner,2000,1.1087491512298584,1.1596839427947998,8048
Tune,1.53,15.82,27.3,46.95,83.87,92.15,8.64,1.53,15.82,27.3,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,1,0.015,3,2,32,1,2,0.1,dot,2000,1.1835153102874756,1.258235216140747,8625
Tune,2.5,15.82,27.3,46.95,83.87,92.15,10.09,2.5,15.82,27.3,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,1,0.015,3,2,32,1,3,0.1,inner,2000,0.983496904373169,1.0806171894073486,8048
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,1,0.015,3,2,32,1,3,0.1,dot,2000,1.2184021472930908,1.2940075397491455,9681
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,1,0.015,3,2,16,1,1,0.1,inner,2000,1.050713300704956,1.12524676322937,8048
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,1,0.015,3,2,16,1,1,0.1,dot,2000,1.150322675704956,1.230189085006714,8065
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,1,0.015,3,2,16,1,2,0.1,inner,2000,1.0844969749450684,1.1581671237945557,8048
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,1,0.015,3,2,16,1,2,0.1,dot,2000,1.156548023223877,1.2329354286193848,8337
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,1,0.015,3,2,16,1,3,0.1,inner,2000,0.957385778427124,1.0652472972869873,8048
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,1,0.015,3,2,16,1,3,0.1,dot,2000,1.460094928741455,1.5646581649780271,8609
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,64,1,1,0.1,inner,2000,1.320448875427246,1.3665337562561035,16656
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,64,1,1,0.1,dot,2000,1.5055501461029053,1.6721882820129397,16673
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,64,1,2,0.1,inner,2000,1.2965404987335205,1.3665783405303955,16656
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,64,1,2,0.1,dot,2000,1.3045997619628906,1.3935461044311523,17809
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,64,1,3,0.1,inner,2000,1.11043381690979,1.2219302654266355,16656
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,64,1,3,0.1,dot,2000,1.446464776992798,1.5399186611175537,21969
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,32,1,1,0.1,inner,2000,1.7376763820648191,1.8468074798583984,16656
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,32,1,1,0.1,dot,2000,1.012594223022461,1.141506910324097,16673
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,32,1,2,0.1,inner,2000,1.5958387851715088,1.666438102722168,16656
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,32,1,2,0.1,dot,2000,1.4369149208068848,1.517416000366211,17233
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,32,1,3,0.1,inner,2000,1.283118486404419,1.3988771438598633,16656
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,32,1,3,0.1,dot,2000,1.5347259044647217,1.6157052516937256,18289
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,16,1,1,0.1,inner,2000,1.3193669319152832,1.3898541927337646,16656
Tune,2.5,11.85,23.26,46.95,83.87,92.15,10.09,2.5,11.85,23.26,46.95,83.87,92.15,99.17,98.85,96.51,16,32,4,0.1,0,2,0.015,1,2,16,1,1,0.1,dot,2000,1.3319673538208008,1.427621841430664,16673
Tune,5.14,17.67,28.93,50.88,71.95,83.94,11.94,5.14,17.67,28.93,50.88,71.95,83.94,98.18,98.07,82.03,32,32,4,0.1,0,1,0.015,3,2,18446744073709551616,1,3,0.1,inner,2000,1.0367026329040527,1.1392037868499756,16096
Tune,8.71,12.68,33.55,46.14,70.96,83.01,14.84,8.71,12.68,33.55,46.14,70.96,83.01,98.14,98.04,82.14,32,32,4,0.1,0,1,0.015,3,2,18446744073709551616,1,3,0.1,inner,2000,1.0679059028625488,1.1352999210357666,16096
Tune,10.4,14.37,30.35,47.2,69.95,84.3,16.83,10.4,14.37,30.35,47.2,69.95,84.3,98.16,98.02,81.95,32,32,4,0.1,0,1,0.015,3,2,18446744073709551616,1,3,0.1,inner,2000,1.1298696994781494,1.1927390098571777,16096
Best,10.4,17.67,40.07,50.88,83.87,92.15,16.83,10.4,17.67,40.07,50.88,83.87,92.15,99.17,98.85,96.51,32,32,4,0.1,0,2,0.015,3,2,,1,3,0.1,inner,2000,1.7376763820648191,1.8468074798583984,21969
